InvoiceID,InvoiceNumber,CustomerName,Dates,EmployeeName,Title,GenreName,RegionName,Quantity,Price,Total
2017,137136,Magic Lantern Classic Film Rental,3/24/2014,"Sagan,Jessica",Barry Lyndon,Drama,Middle,20,9.29,185.88
1201,136859,Cheapo Cheap DVD's Ltd,3/25/2014,"Anderson,Jane",Barry Lyndon,Drama,South,15,9.29,139.41
294,136538,Cheapo Cheap DVD's Ltd,3/26/2014,"Manning,Marilyn",Barry Lyndon,Drama,Middle,20,7.5,149.9
900,136750,Cheapo Cheap DVD's Ltd,3/27/2014,"Goodman,Paul",Barry Lyndon,Drama,North,15,8.84,132.66
1082,136818,Cheapo Cheap DVD's Ltd,3/28/2014,"Carrey,Julia",Barry Lyndon,Drama,North,4,8.24,32.98
1543,136977,Addison-Freelander Screen Agency,3/29/2014,"Spears,Julie",Barry Lyndon,Drama,South,19,8.09,153.8
484,136603,Addison-Freelander Screen Agency,3/30/2014,"Sagan,Jessica",Barry Lyndon,Drama,Middle,21,7.5,157.4
1740,137042,Addison-Freelander Screen Agency,3/31/2014,"Sagan,Jessica",Barry Lyndon,Drama,Middle,19,8.09,153.8
194,136507,Silver Screen Video,4/1/2014,"Bradshaw,John",Casablanca,Drama,South,3,6.37,19.1
473,136599,Silver Screen Video,4/2/2014,"Anderson,Jane",Casablanca,Drama,South,12,8.05,96.65
1851,137083,Silver Screen Video,4/3/2014,"Manning,Marilyn",Casablanca,Drama,Middle,11,8.18,90.02
1704,137032,Classic Films,4/4/2014,"Diamond,Elizabeth",Casablanca,Drama,Middle,22,7.01,154.32
408,136578,Classic Films,4/5/2014,"Newhart,Anna",Casablanca,Drama,Middle,3,7.66,22.99
1199,136858,Classic Films,4/6/2014,"Putin,Julia",Casablanca,Drama,North,21,7.53,158.22
1105,136826,Classic Films,4/7/2014,"Simpson,Howard",Casablanca,Drama,North,22,6.76,148.61
110,136478,Classic Films,4/8/2014,"Armstrong,Dan",Casablanca,Drama,North,21,7.79,163.67
225,136516,Classic Films,4/9/2014,"Armstrong,Dan",Casablanca,Drama,North,25,6.5,162.38
13,136441,Box Office Supplies,4/10/2014,"Bell,Stephen",Casablanca,Drama,South,1,7.79,7.79
486,136604,Box Office Supplies,4/11/2014,"Anderson,Jane",Casablanca,Drama,South,1,5.98,5.98
216,136513,Box Office Supplies,4/12/2014,"Simpson,Howard",Casablanca,Drama,North,9,8.05,72.48
1112,136827,Box Office Supplies,4/13/2014,"Jennings,John",Casablanca,Drama,North,19,5.85,111.06
1614,136999,Box Office Supplies,4/14/2014,"Hicks,Michael",Casablanca,Drama,North,21,6.37,133.67
1102,136825,Soft Focus Video Rental,4/15/2014,"Diamond,Elizabeth",Casablanca,Drama,Middle,21,6.24,130.94
1908,137097,Soft Focus Video Rental,4/16/2014,"Manning,Marilyn",Casablanca,Drama,Middle,11,7.14,78.59
1606,136997,Soft Focus Video Rental,4/17/2014,"Hicks,Michael",Casablanca,Drama,North,24,7.4,177.7
246,136521,Lights-Camera-Action Ltd,4/18/2014,"Spears,Julie",Casablanca,Drama,South,10,7.4,74.04
396,136576,Lights-Camera-Action Ltd,4/19/2014,"Spears,Julie",Casablanca,Drama,South,19,8.31,157.96
1875,137090,Lights-Camera-Action Ltd,4/20/2014,"Richards,Andy",Casablanca,Drama,South,8,7.28,58.2
2079,137162,Lights-Camera-Action Ltd,4/21/2014,"Richards,Andy",Casablanca,Drama,South,11,6.24,68.59
1360,136915,Lights-Camera-Action Ltd,4/22/2014,"Simpson,Meryl",Casablanca,Drama,South,19,7.14,135.75
1987,137125,Lights-Camera-Action Ltd,4/23/2014,"Diamond,Elizabeth",Casablanca,Drama,Middle,11,6.75,74.3
1380,136923,Creative Films,4/24/2014,"Ashe,Lucille",Casablanca,Drama,Middle,14,6.24,87.29
2006,137131,Creative Films,4/25/2014,"Armstrong,Dan",Casablanca,Drama,North,7,7.79,54.56
1399,136929,Video Flicks International,4/26/2014,"Putin,Julia",Casablanca,Drama,North,13,7.53,97.94
25,136444,Cinefocus DVD,4/27/2014,"Bradshaw,John",Casablanca,Drama,South,7,7.79,54.56
831,136718,Cinefocus DVD,4/28/2014,"Spears,Julie",Casablanca,Drama,South,8,7.28,58.2
158,136494,Cinefocus DVD,4/29/2014,"Simpson,Howard",Casablanca,Drama,North,8,6.62,53
1229,136869,Cinefocus DVD,4/30/2014,"Hawking,Alfred",Casablanca,Drama,North,13,8.05,104.7
1666,137017,AV Supplies,5/1/2014,"Streep,Margaret",Casablanca,Drama,South,19,7.14,135.75
22,136443,AV Supplies,5/2/2014,"Simpson,Howard",Casablanca,Drama,North,11,7.92,87.16
1448,136945,AV Supplies,5/3/2014,"Hawking,Alfred",Casablanca,Drama,North,8,6.24,49.88
1700,137031,AV Supplies,5/4/2014,"Hawking,Alfred",Casablanca,Drama,North,15,5.85,87.68
751,136694,Magic Lantern Classic Film Rental,5/5/2014,"Bradshaw,John",Casablanca,Drama,South,4,7.92,31.7
393,136575,Magic Lantern Classic Film Rental,5/6/2014,"West,Chuck",Casablanca,Drama,Middle,16,7.79,124.7
799,136710,Cheapo Cheap DVD's Ltd,5/7/2014,"Silverstone,Gloria",Casablanca,Drama,Middle,14,8.44,118.21
2116,137172,Cheapo Cheap DVD's Ltd,5/8/2014,"Armstrong,Dan",Casablanca,Drama,North,14,5.85,81.84
795,136709,Addison-Freelander Screen Agency,5/9/2014,"Newhart,Anna",Casablanca,Drama,Middle,14,7.14,100.02
167,136498,Addison-Freelander Screen Agency,5/10/2014,"Davis,Charles",Casablanca,Drama,Middle,20,6.11,122.11
1078,136816,Addison-Freelander Screen Agency,5/11/2014,"Hicks,Michael",Casablanca,Drama,North,11,6.37,70.02
195,136507,Silver Screen Video,5/12/2014,"Bradshaw,John",Taxi Driver,Drama,South,14,10.23,143.27
1544,136978,Silver Screen Video,5/13/2014,"Richards,Andy",Taxi Driver,Drama,South,1,9.59,9.59
2042,137147,Silver Screen Video,5/14/2014,"Sagan,Jessica",Taxi Driver,Drama,Middle,9,9.27,83.47
362,136565,Box Office Supplies,5/15/2014,"Bell,Stephen",Taxi Driver,Drama,South,25,8.79,219.86
1021,136795,Box Office Supplies,5/16/2014,"Spears,Julie",Taxi Driver,Drama,South,20,8.32,166.3
1991,137128,Box Office Supplies,5/17/2014,"Richards,Andy",Taxi Driver,Drama,South,10,9.91,99.14
175,136501,Box Office Supplies,5/18/2014,"Sagan,Jessica",Taxi Driver,Drama,Middle,13,7.68,99.78
276,136533,Box Office Supplies,5/19/2014,"Sagan,Jessica",Taxi Driver,Drama,Middle,5,7.52,37.58
1252,136878,Box Office Supplies,5/20/2014,"Simpson,Howard",Taxi Driver,Drama,North,3,9.27,27.82
1084,136819,Box Office Supplies,5/21/2014,"Goodman,Paul",Taxi Driver,Drama,North,5,8.15,40.77
861,136736,Soft Focus Video Rental,5/22/2014,"Lee,Frank",Taxi Driver,Drama,South,17,9.91,168.53
688,136674,Soft Focus Video Rental,5/23/2014,"Bradshaw,John",Taxi Driver,Drama,South,14,7.52,105.21
479,136602,Soft Focus Video Rental,5/24/2014,"Manning,Marilyn",Taxi Driver,Drama,Middle,2,9.28,18.55
399,136576,Lights-Camera-Action Ltd,5/25/2014,"Spears,Julie",Taxi Driver,Drama,South,13,7.2,93.54
1698,137029,Lights-Camera-Action Ltd,5/26/2014,"Streep,Margaret",Taxi Driver,Drama,South,5,8.95,44.77
1016,136794,Lights-Camera-Action Ltd,5/27/2014,"Davis,Charles",Taxi Driver,Drama,Middle,24,8.79,211.07
1178,136851,Lights-Camera-Action Ltd,5/28/2014,"Silverstone,Gloria",Taxi Driver,Drama,Middle,20,8.15,163.1
515,136615,Video Flicks International,5/29/2014,"Lee,Frank",Taxi Driver,Drama,South,24,8.15,195.72
1468,136954,Video Flicks International,5/30/2014,"Lee,Frank",Taxi Driver,Drama,South,8,8,63.96
412,136579,Cinefocus DVD,5/31/2014,"Streep,Margaret",Taxi Driver,Drama,South,16,9.59,153.5
1736,137041,Cinefocus DVD,6/1/2014,"Anderson,Jane",Taxi Driver,Drama,South,25,7.52,187.88
98,136473,Cinefocus DVD,6/2/2014,"Putin,Julia",Taxi Driver,Drama,North,11,7.52,82.67
1355,136914,Cinefocus DVD,6/3/2014,"Carrey,Julia",Taxi Driver,Drama,North,15,8.31,124.72
317,136550,AV Supplies,6/4/2014,"Spears,Julie",Taxi Driver,Drama,South,25,9.75,243.85
870,136739,AV Supplies,6/5/2014,"Simpson,Meryl",Taxi Driver,Drama,South,3,7.99,23.98
1031,136797,Magic Lantern Classic Film Rental,6/6/2014,"Streep,Margaret",Taxi Driver,Drama,South,11,10.23,112.57
582,136634,Magic Lantern Classic Film Rental,6/7/2014,"Putin,Julia",Taxi Driver,Drama,North,8,7.36,58.84
1670,137019,Magic Lantern Classic Film Rental,6/8/2014,"Simpson,Howard",Taxi Driver,Drama,North,21,8.15,171.25
2039,137144,Cheapo Cheap DVD's Ltd,6/9/2014,"Bell,Stephen",Taxi Driver,Drama,South,9,10.07,90.66
1592,136991,Addison-Freelander Screen Agency,6/10/2014,"Streep,Margaret",Taxi Driver,Drama,South,19,9.75,185.32
1152,136841,Addison-Freelander Screen Agency,6/11/2014,"West,Chuck",Taxi Driver,Drama,Middle,21,9.11,191.4
173,136500,Addison-Freelander Screen Agency,6/12/2014,"Jennings,John",Taxi Driver,Drama,North,18,8.15,146.79
1728,137039,Addison-Freelander Screen Agency,6/13/2014,"Armstrong,Dan",Taxi Driver,Drama,North,2,7.36,14.71
197,136507,Silver Screen Video,6/14/2014,"Bradshaw,John",8½,Drama,South,4,8.44,33.77
1547,136979,Silver Screen Video,6/15/2014,"Streep,Margaret",8½,Drama,South,23,7.92,182.25
1609,136998,Classic Films,6/16/2014,"Bell,Stephen",8½,Drama,South,13,7.66,99.63
1127,136831,Box Office Supplies,6/17/2014,"Bradshaw,John",8½,Drama,South,21,6.5,136.4
1340,136909,Box Office Supplies,6/18/2014,"Spears,Julie",8½,Drama,South,2,5.84,11.69
1312,136899,Box Office Supplies,6/19/2014,"Sagan,Jessica",8½,Drama,Middle,10,7.27,72.74
736,136690,Box Office Supplies,6/20/2014,"Davis,Charles",8½,Drama,Middle,1,6.62,6.62
1616,136999,Box Office Supplies,6/21/2014,"Hicks,Michael",8½,Drama,North,12,7.79,93.53
1335,136907,Soft Focus Video Rental,6/22/2014,"Anderson,Jane",8½,Drama,South,3,6.37,19.1
242,136521,Lights-Camera-Action Ltd,6/23/2014,"Spears,Julie",8½,Drama,South,4,7.66,30.66
1878,137090,Lights-Camera-Action Ltd,6/24/2014,"Richards,Andy",8½,Drama,South,6,5.84,35.07
2019,137137,Lights-Camera-Action Ltd,6/25/2014,"Silverstone,Gloria",8½,Drama,Middle,2,6.62,13.25
1327,136905,Lights-Camera-Action Ltd,6/26/2014,"Jennings,John",8½,Drama,North,20,8.31,166.27
456,136592,Creative Films,6/27/2014,"Lee,Frank",8½,Drama,South,15,7.66,114.96
1324,136903,Creative Films,6/28/2014,"Diamond,Elizabeth",8½,Drama,Middle,7,7.53,52.74
1618,137000,Video Flicks International,6/29/2014,"Bell,Stephen",8½,Drama,South,24,7.92,190.17
1008,136791,Video Flicks International,6/30/2014,"Bradshaw,John",8½,Drama,South,5,7.4,37.02
1308,136898,Cinefocus DVD,7/1/2014,"Newhart,Anna",8½,Drama,Middle,19,7.01,133.28
2104,137169,Cinefocus DVD,7/2/2014,"Silverstone,Gloria",8½,Drama,Middle,19,6.37,120.94
1919,137101,Cinefocus DVD,7/3/2014,"Jennings,John",8½,Drama,North,3,6.75,20.26
1516,136969,Cinefocus DVD,7/4/2014,"Hicks,Michael",8½,Drama,North,16,7.66,122.63
165,136497,AV Supplies,7/5/2014,"Bell,Stephen",8½,Drama,South,5,6.5,32.48
1088,136820,AV Supplies,7/6/2014,"Streep,Margaret",8½,Drama,South,18,8.44,151.98
1480,136960,AV Supplies,7/7/2014,"Ashe,Lucille",8½,Drama,Middle,2,7.54,15.07
1190,136855,AV Supplies,7/8/2014,"Hicks,Michael",8½,Drama,North,12,7.66,91.97
765,136697,Magic Lantern Classic Film Rental,7/9/2014,"Lee,Frank",8½,Drama,South,17,7.14,121.46
1989,137126,Magic Lantern Classic Film Rental,7/10/2014,"Ashe,Lucille",8½,Drama,Middle,8,5.84,46.76
1202,136859,Cheapo Cheap DVD's Ltd,7/11/2014,"Anderson,Jane",8½,Drama,South,14,7.27,101.84
347,136559,Cheapo Cheap DVD's Ltd,7/12/2014,"Simpson,Howard",8½,Drama,North,21,8.31,174.59
1413,136934,Addison-Freelander Screen Agency,7/13/2014,"Lee,Frank",8½,Drama,South,5,8.18,40.92
547,136624,Addison-Freelander Screen Agency,7/14/2014,"Bell,Stephen",8½,Drama,South,6,7.54,45.21
728,136686,Addison-Freelander Screen Agency,7/15/2014,"Spears,Julie",8½,Drama,South,3,7.66,22.99
805,136711,Addison-Freelander Screen Agency,7/16/2014,"Streep,Margaret",8½,Drama,South,3,7.4,22.21
164,136496,Addison-Freelander Screen Agency,7/17/2014,"Hawking,Alfred",8½,Drama,North,20,8.05,161.08
1970,137119,Addison-Freelander Screen Agency,7/18/2014,"Hawking,Alfred",8½,Drama,North,14,7.92,110.93
556,136625,Addison-Freelander Screen Agency,7/19/2014,"Hicks,Michael",8½,Drama,North,1,7.92,7.92
1036,136800,Silver Screen Video,7/20/2014,"Spears,Julie",Talk to Her,Drama,South,17,8.99,152.9
974,136779,Classic Films,7/21/2014,"Hicks,Michael",Talk to Her,Drama,North,4,9.3,37.18
208,136511,Box Office Supplies,7/22/2014,"Putin,Julia",Talk to Her,Drama,North,9,6.75,60.71
1689,137026,Soft Focus Video Rental,7/23/2014,"Spears,Julie",Talk to Her,Drama,South,22,7.34,161.59
1634,137007,Soft Focus Video Rental,7/24/2014,"Davis,Charles",Talk to Her,Drama,Middle,15,6.9,103.43
427,136583,Soft Focus Video Rental,7/25/2014,"Hawking,Alfred",Talk to Her,Drama,North,3,8.69,26.08
1159,136844,Lights-Camera-Action Ltd,7/26/2014,"Bell,Stephen",Talk to Her,Drama,South,3,7.94,23.83
398,136576,Lights-Camera-Action Ltd,7/27/2014,"Spears,Julie",Talk to Her,Drama,South,19,7.64,145.25
1066,136811,Lights-Camera-Action Ltd,7/28/2014,"Simpson,Meryl",Talk to Her,Drama,South,12,7.8,93.54
1060,136810,Lights-Camera-Action Ltd,7/29/2014,"Newhart,Anna",Talk to Her,Drama,Middle,20,9.44,188.87
45,136452,Lights-Camera-Action Ltd,7/30/2014,"Jennings,John",Talk to Her,Drama,North,9,8.54,76.9
1204,136860,Creative Films,7/31/2014,"Streep,Margaret",Talk to Her,Drama,South,1,8.69,8.69
1469,136955,Creative Films,8/1/2014,"Silverstone,Gloria",Talk to Her,Drama,Middle,15,7.05,105.68
746,136692,Creative Films,8/2/2014,"Goodman,Paul",Talk to Her,Drama,North,5,8.54,42.72
102,136474,Creative Films,8/3/2014,"Armstrong,Dan",Talk to Her,Drama,North,25,7.05,176.13
1638,137008,Creative Films,8/4/2014,"Hicks,Michael",Talk to Her,Drama,North,2,7.64,15.29
358,136564,Video Flicks International,8/5/2014,"Bell,Stephen",Talk to Her,Drama,South,16,7.34,117.52
213,136512,Video Flicks International,8/6/2014,"Ashe,Lucille",Talk to Her,Drama,Middle,11,8.39,92.34
235,136520,Video Flicks International,8/7/2014,"Sagan,Jessica",Talk to Her,Drama,Middle,21,7.94,166.84
1799,137061,Video Flicks International,8/8/2014,"Silverstone,Gloria",Talk to Her,Drama,Middle,3,8.24,24.73
1539,136975,Video Flicks International,8/9/2014,"Armstrong,Dan",Talk to Her,Drama,North,17,8.69,147.8
682,136672,Cinefocus DVD,8/10/2014,"Lee,Frank",Talk to Her,Drama,South,1,8.69,8.69
1720,137036,Cinefocus DVD,8/11/2014,"Sagan,Jessica",Talk to Her,Drama,Middle,15,6.75,101.18
1947,137111,Cinefocus DVD,8/12/2014,"Goodman,Paul",Talk to Her,Drama,North,7,8.09,56.66
847,136728,Cinefocus DVD,8/13/2014,"Hicks,Michael",Talk to Her,Drama,North,14,9.44,132.21
913,136755,AV Supplies,8/14/2014,"Manning,Marilyn",Talk to Her,Drama,Middle,9,9.14,82.3
1580,136989,Magic Lantern Classic Film Rental,8/15/2014,"Newhart,Anna",Talk to Her,Drama,Middle,2,8.7,17.39
1650,137014,Cheapo Cheap DVD's Ltd,8/16/2014,"Richards,Andy",Talk to Her,Drama,South,20,7.64,152.9
499,136609,Cheapo Cheap DVD's Ltd,8/17/2014,"Simpson,Meryl",Talk to Her,Drama,South,9,9.14,82.3
801,136710,Cheapo Cheap DVD's Ltd,8/18/2014,"Silverstone,Gloria",Talk to Her,Drama,Middle,14,7.34,102.83
899,136750,Cheapo Cheap DVD's Ltd,8/19/2014,"Goodman,Paul",Talk to Her,Drama,North,10,7.94,79.45
177,136502,Cheapo Cheap DVD's Ltd,8/20/2014,"Carrey,Julia",Talk to Her,Drama,North,12,8.24,98.93
1842,137080,Addison-Freelander Screen Agency,8/21/2014,"Lee,Frank",Talk to Her,Drama,South,18,7.35,132.21
1788,137058,Addison-Freelander Screen Agency,8/22/2014,"Bradshaw,John",Talk to Her,Drama,South,2,9.74,19.49
1477,136958,Addison-Freelander Screen Agency,8/23/2014,"Manning,Marilyn",Talk to Her,Drama,Middle,2,8.54,17.09
1668,137018,Addison-Freelander Screen Agency,8/24/2014,"Putin,Julia",Talk to Her,Drama,North,5,7.94,39.72
1090,136821,Addison-Freelander Screen Agency,8/25/2014,"Armstrong,Dan",Talk to Her,Drama,North,2,8.7,17.39
1040,136800,Silver Screen Video,8/26/2014,"Spears,Julie",Farewell My Concubine,Drama,South,10,7.56,75.55
643,136656,Silver Screen Video,8/27/2014,"Richards,Andy",Farewell My Concubine,Drama,South,3,6.58,19.73
2051,137151,Silver Screen Video,8/28/2014,"Anderson,Jane",Farewell My Concubine,Drama,South,22,7.28,160.05
1140,136835,Silver Screen Video,8/29/2014,"Putin,Julia",Farewell My Concubine,Drama,North,10,8.11,81.14
577,136632,Silver Screen Video,8/30/2014,"Goodman,Paul",Farewell My Concubine,Drama,North,24,8.53,204.81
57,136457,Classic Films,8/31/2014,"Lee,Frank",Farewell My Concubine,Drama,South,16,7.97,127.59
1610,136998,Classic Films,9/1/2014,"Bell,Stephen",Farewell My Concubine,Drama,South,16,7.55,120.87
925,136760,Classic Films,9/2/2014,"Goodman,Paul",Farewell My Concubine,Drama,North,22,7.69,169.28
17,136441,Box Office Supplies,9/3/2014,"Bell,Stephen",Farewell My Concubine,Drama,South,6,6.3,37.77
1779,137056,Box Office Supplies,9/4/2014,"Streep,Margaret",Farewell My Concubine,Drama,South,5,7.13,35.67
1085,136819,Box Office Supplies,9/5/2014,"Goodman,Paul",Farewell My Concubine,Drama,North,20,7.69,153.89
95,136472,Soft Focus Video Rental,9/6/2014,"Davis,Charles",Farewell My Concubine,Drama,Middle,11,8.11,89.26
241,136521,Lights-Camera-Action Ltd,9/7/2014,"Spears,Julie",Farewell My Concubine,Drama,South,1,9.09,9.09
1063,136810,Lights-Camera-Action Ltd,9/8/2014,"Newhart,Anna",Farewell My Concubine,Drama,Middle,10,8.81,88.14
48,136453,Lights-Camera-Action Ltd,9/9/2014,"Sagan,Jessica",Farewell My Concubine,Drama,Middle,2,7.14,14.27
2109,137170,Lights-Camera-Action Ltd,9/10/2014,"Manning,Marilyn",Farewell My Concubine,Drama,Middle,23,6.99,160.88
1896,137095,Lights-Camera-Action Ltd,9/11/2014,"Hawking,Alfred",Farewell My Concubine,Drama,North,14,8.53,119.47
492,136607,Creative Films,9/12/2014,"Spears,Julie",Farewell My Concubine,Drama,South,10,8.67,86.74
307,136544,Creative Films,9/13/2014,"Davis,Charles",Farewell My Concubine,Drama,Middle,20,8.11,162.28
1080,136817,Video Flicks International,9/14/2014,"Spears,Julie",Farewell My Concubine,Drama,South,9,7.97,71.77
1285,136888,Video Flicks International,9/15/2014,"Streep,Margaret",Farewell My Concubine,Drama,South,9,8.67,78.06
576,136631,Cinefocus DVD,9/16/2014,"Lee,Frank",Farewell My Concubine,Drama,South,11,7.97,87.72
220,136515,Cinefocus DVD,9/17/2014,"Simpson,Meryl",Farewell My Concubine,Drama,South,24,8.53,204.81
1945,137111,Cinefocus DVD,9/18/2014,"Goodman,Paul",Farewell My Concubine,Drama,North,13,6.44,83.66
777,136701,Cinefocus DVD,9/19/2014,"Carrey,Julia",Farewell My Concubine,Drama,North,8,8.25,66.03
641,136655,AV Supplies,9/20/2014,"Sagan,Jessica",Farewell My Concubine,Drama,Middle,9,7.69,69.25
1829,137075,Magic Lantern Classic Film Rental,9/21/2014,"Davis,Charles",Farewell My Concubine,Drama,Middle,17,8.95,152.21
1366,136918,Cheapo Cheap DVD's Ltd,9/22/2014,"Lee,Frank",Farewell My Concubine,Drama,South,21,7.55,158.65
829,136717,Cheapo Cheap DVD's Ltd,9/23/2014,"Ashe,Lucille",Farewell My Concubine,Drama,Middle,19,8.53,162.14
759,136695,Cheapo Cheap DVD's Ltd,9/24/2014,"Goodman,Paul",Farewell My Concubine,Drama,North,23,7.69,176.97
897,136750,Cheapo Cheap DVD's Ltd,9/25/2014,"Goodman,Paul",Farewell My Concubine,Drama,North,7,7.97,55.82
1589,136991,Addison-Freelander Screen Agency,9/26/2014,"Streep,Margaret",Farewell My Concubine,Drama,South,6,6.72,40.29
1461,136950,Addison-Freelander Screen Agency,9/27/2014,"Manning,Marilyn",Farewell My Concubine,Drama,Middle,6,6.44,38.61
1352,136913,Addison-Freelander Screen Agency,9/28/2014,"Goodman,Paul",Farewell My Concubine,Drama,North,15,7.55,113.32
309,136545,Silver Screen Video,9/29/2014,"Richards,Andy",Persona,Drama,South,17,6.71,114.14
478,136601,Silver Screen Video,9/30/2014,"Carrey,Julia",Persona,Drama,North,6,6.36,38.13
1692,137027,Classic Films,10/1/2014,"Goodman,Paul",Persona,Drama,North,14,5.52,77.22
91,136471,Box Office Supplies,10/2/2014,"Ashe,Lucille",Persona,Drama,Middle,2,5.76,11.51
1963,137117,Box Office Supplies,10/3/2014,"Manning,Marilyn",Persona,Drama,Middle,12,7.55,90.64
341,136558,Box Office Supplies,10/4/2014,"Armstrong,Dan",Persona,Drama,North,10,5.52,55.15
1337,136907,Soft Focus Video Rental,10/5/2014,"Anderson,Jane",Persona,Drama,South,8,6.95,55.63
1274,136884,Soft Focus Video Rental,10/6/2014,"Ashe,Lucille",Persona,Drama,Middle,12,6.36,76.26
1572,136987,Lights-Camera-Action Ltd,10/7/2014,"Streep,Margaret",Persona,Drama,South,12,5.4,64.75
66,136461,Lights-Camera-Action Ltd,10/8/2014,"Jennings,John",Persona,Drama,North,24,7.07,169.78
853,136731,Lights-Camera-Action Ltd,10/9/2014,"Armstrong,Dan",Persona,Drama,North,5,7.43,37.17
1415,136935,Creative Films,10/10/2014,"Spears,Julie",Persona,Drama,South,5,6.71,33.57
835,136721,Creative Films,10/11/2014,"Richards,Andy",Persona,Drama,South,8,5.64,45.08
1369,136919,Creative Films,10/12/2014,"West,Chuck",Persona,Drama,Middle,17,6.71,114.14
562,136627,Creative Films,10/13/2014,"Manning,Marilyn",Persona,Drama,Middle,18,7.67,138.12
366,136566,Video Flicks International,10/14/2014,"Richards,Andy",Persona,Drama,South,9,6.35,57.19
153,136492,Video Flicks International,10/15/2014,"Simpson,Meryl",Persona,Drama,South,20,7.55,151.07
2130,137177,Video Flicks International,10/16/2014,"Hawking,Alfred",Persona,Drama,North,20,7.19,143.88
33,136448,Cinefocus DVD,10/17/2014,"West,Chuck",Persona,Drama,Middle,20,5.64,112.71
663,136664,Cinefocus DVD,10/18/2014,"Manning,Marilyn",Persona,Drama,Middle,5,5.4,26.98
1594,136993,Cinefocus DVD,10/19/2014,"Putin,Julia",Persona,Drama,North,20,6.59,131.89
815,136714,Cinefocus DVD,10/20/2014,"Jennings,John",Persona,Drama,North,20,7.43,148.68
1099,136824,Cinefocus DVD,10/21/2014,"Hawking,Alfred",Persona,Drama,North,1,5.76,5.76
18,136442,AV Supplies,10/22/2014,"Newhart,Anna",Persona,Drama,Middle,8,5.4,43.16
1764,137052,Magic Lantern Classic Film Rental,10/23/2014,"Bell,Stephen",Persona,Drama,South,17,5.52,93.76
